"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"10/08/2018","897.82","894.26","898.15","886.86","152.26K","0.40%"
"09/08/2018","894.26","896.12","903.31","893.55","141.69K","-0.20%"
"08/08/2018","896.09","888.89","896.27","888.89","120.29K","0.81%"
"07/08/2018","888.88","893.85","894.12","887.56","120.54K","-0.56%"
"06/08/2018","893.86","895.19","897.37","890.78","137.90K","-0.15%"
"03/08/2018","895.18","892.04","902.24","892.04","148.77K","0.40%"
"02/08/2018","891.59","893.52","893.52","880.12","178.30K","-0.18%"
"01/08/2018","893.24","897.66","900.50","890.06","163.02K","-0.49%"
"31/07/2018","897.66","894.09","901.40","890.54","211.14K","0.40%"
"30/07/2018","894.10","882.91","894.55","882.91","171.08K","1.27%"
"27/07/2018","882.91","876.21","885.22","874.92","147.50K","0.76%"
"26/07/2018","876.22","872.52","876.55","866.35","163.34K","0.42%"
"25/07/2018","872.52","877.12","883.60","872.52","186.00K","-0.52%"
"24/07/2018","877.10","881.49","883.46","870.00","158.56K","-0.50%"
"23/07/2018","881.50","878.35","891.77","877.20","181.18K","0.36%"
"20/07/2018","878.36","887.69","888.13","876.55","150.89K","-1.07%"
"19/07/2018","887.85","883.14","891.44","882.11","145.90K","0.55%"
"18/07/2018","882.96","864.17","882.96","863.67","163.58K","2.18%"
"17/07/2018","864.15","852.88","864.15","844.56","116.76K","1.32%"
"16/07/2018","852.88","847.68","857.40","846.61","98.33K","0.61%"
"13/07/2018","847.68","834.60","849.64","834.60","108.36K","1.57%"
"12/07/2018","834.54","828.93","841.55","823.68","78.47K","0.37%"
"11/07/2018","831.46","846.47","846.47","823.13","122.39K","-1.78%"
"10/07/2018","846.49","847.94","853.66","846.49","79.03K","-0.18%"
"09/07/2018","848.03","854.48","864.01","846.39","91.78K","-0.75%"
"06/07/2018","854.47","835.53","857.23","823.56","121.70K","2.27%"
"05/07/2018","835.53","851.16","855.00","827.36","109.03K","-1.84%"
"04/07/2018","851.17","842.79","851.72","832.68","100.48K","0.99%"
"03/07/2018","842.79","876.92","877.24","842.79","142.14K","-3.89%"
"02/07/2018","876.93","891.80","891.80","866.38","127.00K","-1.82%"
"29/06/2018","893.22","893.05","897.23","886.56","93.18K","0.02%"
"28/06/2018","893.07","908.23","911.87","889.86","114.10K","-1.52%"
"27/06/2018","906.83","916.86","919.54","906.83","115.18K","-1.10%"
"26/06/2018","916.87","923.26","923.26","904.41","102.90K","-0.70%"
"25/06/2018","923.34","916.12","929.48","916.12","103.74K","0.82%"
"22/06/2018","915.85","900.96","916.96","892.93","88.00K","1.65%"
"21/06/2018","900.96","911.27","911.27","897.29","81.58K","-1.13%"
"20/06/2018","911.24","892.83","911.24","887.27","96.84K","2.07%"
"19/06/2018","892.78","917.98","917.98","871.51","177.64K","-2.77%"
"18/06/2018","918.17","947.72","948.88","918.17","129.65K","-3.12%"
"15/06/2018","947.73","947.92","950.03","939.12","123.04K","-0.03%"
"14/06/2018","948.04","956.87","962.43","948.04","122.97K","-0.98%"
"13/06/2018","957.38","949.49","958.36","945.94","83.35K","0.83%"
"12/06/2018","949.49","963.41","963.41","932.44","150.64K","-1.45%"
"11/06/2018","963.46","965.60","971.40","956.62","115.74K","-0.23%"
"08/06/2018","965.71","966.52","967.27","958.11","107.35K","-0.08%"
"07/06/2018","966.52","963.39","972.53","960.33","135.75K","0.33%"
"06/06/2018","963.38","949.88","963.94","939.91","130.03K","1.44%"
"05/06/2018","949.75","938.52","950.28","938.30","151.84K","1.20%"
"04/06/2018","938.52","915.96","938.69","915.96","124.32K","2.59%"
"01/06/2018","914.86","896.97","916.56","896.97","138.56K","1.99%"
"31/05/2018","896.97","873.30","898.37","870.03","124.28K","2.71%"
"30/05/2018","873.30","879.11","879.11","859.82","94.79K","-0.66%"
"29/05/2018","879.12","855.15","884.90","842.36","130.05K","2.80%"
"28/05/2018","855.17","890.08","890.08","851.95","163.46K","-3.92%"
"25/05/2018","890.07","909.34","910.05","890.07","105.48K","-2.12%"
"24/05/2018","909.34","915.81","920.93","901.85","88.55K","-0.71%"
"23/05/2018","915.81","908.34","919.73","895.54","106.28K","0.82%"
"22/05/2018","908.35","942.70","942.71","898.70","137.44K","-3.64%"
"21/05/2018","942.70","963.84","968.12","942.70","88.74K","-2.19%"
"18/05/2018","963.80","953.30","964.70","937.88","100.79K","1.10%"
"17/05/2018","953.31","974.26","975.52","953.31","91.62K","-2.15%"
"16/05/2018","974.21","990.20","990.20","971.51","98.67K","-1.61%"
"15/05/2018","990.20","986.52","999.50","986.52","102.89K","0.37%"
"14/05/2018","986.52","969.42","986.52","969.00","92.92K","1.76%"
"11/05/2018","969.42","960.06","970.15","946.86","108.96K","0.97%"
"10/05/2018","960.06","982.65","983.11","953.27","120.53K","-2.31%"
"09/05/2018","982.77","983.69","991.14","975.21","109.58K","-0.10%"
"08/05/2018","983.73","985.89","994.54","982.15","115.99K","-0.23%"
"07/05/2018","985.97","956.50","985.97","956.50","107.64K","3.12%"
"04/05/2018","956.18","954.30","964.57","951.89","111.82K","0.19%"
"03/05/2018","954.32","957.36","957.36","935.33","147.15K","-0.32%"
"02/05/2018","957.38","971.29","974.80","954.35","131.15K","-1.43%"
"27/04/2018","971.30","961.49","971.30","951.74","132.91K","1.02%"
"26/04/2018","961.49","990.70","993.08","955.10","160.71K","-2.94%"
"24/04/2018","990.65","992.69","995.97","968.32","146.12K","-0.21%"
"23/04/2018","992.77","1,023.68","1,031.16","992.77","163.39K","-3.02%"
"20/04/2018","1,023.64","1,005.43","1,023.70","991.71","125.66K","1.81%"
"19/04/2018","1,005.43","1,043.11","1,043.11","1,005.43","150.31K","-3.61%"
"18/04/2018","1,043.08","1,054.87","1,060.42","1,042.76","126.08K","-1.12%"
"17/04/2018","1,054.87","1,052.02","1,059.41","1,044.72","121.28K","0.28%"
"16/04/2018","1,051.97","1,057.41","1,059.23","1,046.31","123.36K","-0.51%"
"13/04/2018","1,057.41","1,065.18","1,074.65","1,055.02","138.45K","-0.72%"
"12/04/2018","1,065.10","1,059.37","1,065.10","1,046.33","150.42K","0.51%"
"11/04/2018","1,059.67","1,086.58","1,089.57","1,059.67","216.99K","-2.46%"
"10/04/2018","1,086.34","1,096.16","1,101.22","1,080.59","213.33K","-0.90%"
"09/04/2018","1,096.16","1,093.98","1,099.73","1,090.94","187.46K","0.18%"
"06/04/2018","1,094.23","1,089.47","1,099.27","1,089.47","192.34K","0.44%"
"05/04/2018","1,089.47","1,084.80","1,092.86","1,083.81","162.08K","0.43%"
"04/04/2018","1,084.80","1,077.98","1,090.70","1,077.98","167.34K","0.63%"
"03/04/2018","1,077.98","1,085.45","1,087.02","1,074.48","192.27K","-0.69%"
"02/04/2018","1,085.45","1,071.02","1,086.95","1,071.02","195.56K","1.35%"
"30/03/2018","1,070.95","1,063.01","1,071.14","1,056.10","130.76K","0.75%"
"29/03/2018","1,063.01","1,067.53","1,071.96","1,060.51","129.54K","-0.42%"
"28/03/2018","1,067.53","1,066.74","1,074.28","1,062.74","145.24K","0.08%"
"27/03/2018","1,066.72","1,064.49","1,078.17","1,064.49","181.20K","0.22%"
"26/03/2018","1,064.40","1,050.84","1,068.46","1,046.68","157.25K","1.30%"
"23/03/2018","1,050.75","1,064.90","1,064.90","1,037.59","216.81K","-1.34%"
"22/03/2018","1,065.02","1,067.16","1,077.72","1,064.28","192.22K","-0.20%"
"21/03/2018","1,067.16","1,056.11","1,068.80","1,056.11","186.76K","1.05%"
"20/03/2018","1,056.11","1,054.71","1,060.29","1,050.66","168.01K","0.13%"
"19/03/2018","1,054.71","1,042.17","1,058.80","1,042.17","202.78K","1.20%"
"16/03/2018","1,042.21","1,041.30","1,045.93","1,039.15","224.57K","0.29%"
"15/03/2018","1,039.23","1,043.38","1,043.38","1,036.03","181.90K","-0.40%"
"14/03/2018","1,043.45","1,039.37","1,048.02","1,039.37","196.77K","0.40%"
"13/03/2018","1,039.33","1,033.14","1,040.53","1,027.91","183.15K","0.60%"
"12/03/2018","1,033.14","1,034.79","1,042.32","1,031.70","167.77K","-0.16%"
"09/03/2018","1,034.79","1,036.16","1,044.68","1,030.95","179.66K","0.05%"
"08/03/2018","1,034.25","1,023.61","1,037.28","1,023.11","165.44K","1.11%"
"07/03/2018","1,022.92","1,029.09","1,034.70","1,015.92","212.57K","-0.63%"
"06/03/2018","1,029.36","1,018.46","1,029.36","1,005.27","187.12K","1.93%"
"05/03/2018","1,009.84","1,033.21","1,036.83","1,009.84","228.67K","-1.67%"
"02/03/2018","1,026.96","1,013.18","1,027.78","1,011.21","166.11K","0.48%"
"01/03/2018","1,022.03","1,022.24","1,031.38","1,016.35","188.07K","-0.23%"
"28/02/2018","1,024.38","1,014.77","1,028.54","1,014.21","190.08K","0.19%"
"27/02/2018","1,022.42","1,025.37","1,025.55","1,012.32","156.34K","0.39%"
"26/02/2018","1,018.46","1,022.82","1,029.26","1,018.46","193.69K","0.47%"
"23/02/2018","1,013.74","1,000.87","1,013.74","997.17","157.82K","2.06%"
"22/02/2018","993.30","997.48","1,004.89","992.09","163.94K","-0.99%"
"21/02/2018","1,003.23","993.12","1,007.45","993.01","144.77K","1.97%"
"13/02/2018","983.86","974.51","985.02","974.51","134.31K","1.80%"
"12/02/2018","966.42","938.09","966.42","938.09","140.34K","3.43%"
"09/02/2018","934.34","921.10","934.34","906.94","173.94K","-1.50%"
"08/02/2018","948.55","956.31","963.80","948.55","140.60K","-1.47%"
"07/02/2018","962.72","965.41","970.45","957.81","180.83K","2.32%"
"06/02/2018","940.91","947.88","948.16","909.15","318.49K","-2.94%"
"05/02/2018","969.39","1,011.89","1,011.89","969.39","219.36K","-4.86%"
"02/02/2018","1,018.95","1,016.09","1,018.95","1,007.05","148.98K","0.30%"
"01/02/2018","1,015.91","1,027.12","1,027.12","1,008.26","207.28K","-0.91%"
"31/01/2018","1,025.20","1,028.70","1,040.70","1,025.20","275.63K","-0.42%"
"30/01/2018","1,029.52","1,017.99","1,029.52","1,010.63","251.29K","0.38%"
"29/01/2018","1,025.67","1,035.98","1,043.01","1,025.00","232.12K","-0.65%"
"26/01/2018","1,032.36","1,025.56","1,038.28","1,018.78","223.67K","0.70%"
"25/01/2018","1,025.15","1,023.52","1,036.30","1,019.54","384.48K","0.96%"
"23/01/2018","1,015.41","998.75","1,016.37","998.75","208.67K","0.00%"
"22/01/2018","1,015.41","998.75","1,016.37","998.75","208.67K","2.20%"
"19/01/2018","993.51","990.65","1,000.16","989.05","240.31K","0.54%"
"18/01/2018","988.20","973.06","988.20","958.35","221.73K","1.44%"
"17/01/2018","974.18","1,000.42","1,001.64","974.18","251.58K","-2.76%"
"16/01/2018","1,001.84","998.54","1,003.54","990.46","260.75K","-0.10%"
"15/01/2018","1,002.89","991.49","1,002.89","986.13","225.45K","1.18%"
"12/01/2018","991.21","991.49","997.89","986.97","259.40K","0.24%"
"11/01/2018","988.81","982.86","991.07","976.46","236.55K","0.61%"
"10/01/2018","982.86","981.19","989.31","977.45","297.35K","0.26%"
"09/01/2018","980.27","972.39","981.34","965.67","250.17K","1.20%"
"08/01/2018","968.61","955.97","968.61","950.86","202.00K","1.23%"
"05/01/2018","956.82","962.63","962.79","955.12","207.75K","-0.58%"
"04/01/2018","962.36","955.69","962.67","955.69","206.80K","0.98%"
"03/01/2018","953.02","946.74","959.21","945.79","186.33K","1.08%"
"02/01/2018","942.88","932.28","942.88","930.57","152.54K","1.37%"
"29/12/2017","930.17","924.03","934.71","923.76","158.66K","0.73%"
"28/12/2017","923.42","918.52","924.40","916.31","122.26K","0.73%"
"27/12/2017","916.73","917.31","921.18","914.27","159.66K","0.15%"
"26/12/2017","915.36","910.92","915.41","908.82","117.89K","0.64%"
"25/12/2017","909.57","909.29","911.83","906.67","100.83K","0.15%"
"22/12/2017","908.21","903.80","908.51","902.39","128.27K","0.68%"
"21/12/2017","902.10","908.17","914.86","902.10","128.25K","-0.94%"
"20/12/2017","910.66","909.35","915.58","905.21","149.62K","0.15%"
"19/12/2017","909.28","917.67","920.08","909.28","181.93K","-0.46%"
"18/12/2017","913.52","903.48","913.52","903.08","203.36K","2.21%"
"15/12/2017","893.73","893.26","898.35","892.54","204.34K","-0.15%"
"14/12/2017","895.03","880.95","895.03","880.95","136.90K","1.60%"
"13/12/2017","880.92","885.29","885.89","878.34","109.42K","-0.11%"
"12/12/2017","881.88","886.31","888.92","854.54","202.05K","0.38%"
"11/12/2017","878.53","894.30","894.78","878.53","149.38K","-1.94%"
"08/12/2017","895.91","894.03","900.96","887.97","131.90K","0.19%"
"07/12/2017","894.25","904.15","907.88","889.12","142.00K","-0.83%"
"06/12/2017","901.77","902.77","903.71","885.62","203.75K","-0.44%"
"05/12/2017","905.75","925.84","927.88","905.75","209.27K","-1.93%"
